effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
neg,powered,FOXP1,TF ChIP-seq,12,47,0.2553191489361702,58,476,0.12184873949579832,2.470935960591133,0.02158588737918133,0.08371112422658125,1.3328281632369818
neg,powered,TP53,TF ChIP-seq,7,47,0.14893617021276595,27,476,0.05672268907563025,2.910185185185185,0.024667823816390544,0.09233430527636834,1.5978581847136815
neg,powered,TBP,TF ChIP-seq,17,47,0.3617021276595745,98,476,0.20588235294117646,2.1857142857142855,0.024970912747697097,0.09233430527636834,1.1406433499114357
neg,powered,BACH1,TF ChIP-seq,10,47,0.2127659574468085,48,476,0.10084033613445378,2.40990990990991,0.027776435336585272,0.1003739367844786,1.3067372842082516
neg,powered,NFE2L1,TF ChIP-seq,9,47,0.19148936170212766,39,476,0.0819327731092437,2.6538461538461537,0.028420197731957586,0.10041803198625014,1.4504994312912725
neg,powered,H3K56ac,Histone ChIP-seq,5,47,0.10638297872340426,16,476,0.03361344537815126,3.4226190476190474,0.032039461783786215,0.10188548847244017,1.8527039092324777
neg,powered,KAT7,TF ChIP-seq,6,47,0.1276595744680851,22,476,0.046218487394957986,3.0199556541019956,0.03116154840048425,0.10188548847244017,1.6616836746586
neg,powered,PHF8,TF ChIP-seq,11,47,0.23404255319148937,53,476,0.11134453781512606,2.438679245283019,0.031887319142272996,0.10188548847244017,1.3184885701080473
neg,powered,H2BK12ac,Histone ChIP-seq,28,47,0.5957446808510638,201,476,0.4222689075630252,2.0162346163917255,0.030130793118401816,0.10188548847244017,0.9987602753456836
neg,powered,MXI1,TF ChIP-seq,6,47,0.1276595744680851,22,476,0.046218487394957986,3.0199556541019956,0.03116154840048425,0.10188548847244017,1.6616836746586
neg,powered,E2F5,TF ChIP-seq,9,47,0.19148936170212766,42,476,0.08823529411764706,2.4473684210526314,0.03528079402145896,0.10999306371396028,1.3349624034253824
neg,powered,SRF,TF ChIP-seq,4,47,0.0851063829787234,11,476,0.023109243697478993,3.9323467230443976,0.03738428073796712,0.11007593772845874,2.066056907095365
neg,powered,CBFB,TF ChIP-seq,4,47,0.0851063829787234,11,476,0.023109243697478993,3.9323467230443976,0.03738428073796712,0.11007593772845874,2.066056907095365
neg,powered,ZNF532,TF ChIP-seq,4,47,0.0851063829787234,11,476,0.023109243697478993,3.9323467230443976,0.03738428073796712,0.11007593772845874,2.066056907095365
neg,powered,E2F6,TF ChIP-seq,16,47,0.3404255319148936,96,476,0.20168067226890757,2.043010752688172,0.03865600124756517,0.11175098542477932,1.046409802094002
neg,powered,SAP30,TF ChIP-seq,6,47,0.1276595744680851,24,476,0.05042016806722689,2.7560975609756095,0.04269266981093425,0.12121668749890262,1.532464424649527
neg,powered,ZNF232,TF ChIP-seq,8,47,0.1702127659574468,35,476,0.07352941176470588,2.5846153846153848,0.043959826268810634,0.12262477853931388,1.4202046012170204
neg,powered,CHD2,TF ChIP-seq,8,47,0.1702127659574468,36,476,0.07563025210084033,2.507122507122507,0.04660546187269546,0.12776324892687205,1.3768557431136328
neg,powered,TCF7,TF ChIP-seq,4,47,0.0851063829787234,13,476,0.0273109243697479,3.3130590339892665,0.05698935335611252,0.15358147768850663,1.8285195320556464
neg,powered,H3K23me2,Histone ChIP-seq,16,47,0.3404255319148936,103,476,0.21638655462184875,1.8690886313811463,0.06698516489430834,0.1751680425213189,0.9185916711484489
neg,powered,H3K23ac,Histone ChIP-seq,3,47,0.06382978723404255,8,476,0.01680672268907563,3.9886363636363638,0.0672028339232733,0.1751680425213189,2.116063887500054
neg,powered,ZNF184,TF ChIP-seq,7,47,0.14893617021276595,32,476,0.06722689075630252,2.428125,0.07146281368981411,0.18326753833355552,1.3407123885252095
neg,powered,H4K20me1,Histone ChIP-seq,5,47,0.10638297872340426,21,476,0.04411764705882353,2.5793650793650795,0.07340384050680032,0.18525731175525795,1.4550831715995483
neg,powered,H2BK15ac,Histone ChIP-seq,17,47,0.3617021276595745,113,476,0.23739495798319327,1.820353982300885,0.0756890310220159,0.18803993644532077,0.8778087460107595
neg,powered,E2F1,TF ChIP-seq,4,47,0.0851063829787234,15,476,0.031512605042016806,2.8589147286821706,0.08119592398117519,0.19861772173856698,1.622972032852483
neg,powered,H3K27ac,Histone ChIP-seq,27,47,0.574468085106383,207,476,0.43487394957983194,1.7543478260869565,0.08988425406633103,0.21653933934161568,0.8009816454247942
neg,powered,RAD21,TF ChIP-seq,26,47,0.5531914893617021,202,476,0.42436974789915966,1.6793965110796794,0.09262721100067592,0.21700849393819072,0.7405399410943129
neg,powered,CREM,TF ChIP-seq,7,47,0.14893617021276595,36,476,0.07563025210084033,2.138888888888889,0.09280866407419477,0.21700849393819072,1.16021424276429
neg,powered,H4K8ac,Histone ChIP-seq,5,47,0.10638297872340426,23,476,0.04831932773109244,2.3447204968944098,0.09563000227608007,0.2203647878535758,1.3204105713504808
neg,powered,SP1,TF ChIP-seq,15,47,0.3191489361702128,101,476,0.21218487394957983,1.7404084158415842,0.0992144480839938,0.2253585320765002,0.8191616776875162
neg,powered,ZNF263,TF ChIP-seq,6,47,0.1276595744680851,28,476,0.058823529411764705,2.341463414634146,0.10954139213107836,0.24297370924975908,1.301474447548687
neg,powered,FOXK1,TF ChIP-seq,10,47,0.2127659574468085,59,476,0.12394957983193278,1.9102153000458084,0.1100258306036645,0.24297370924975908,0.9743133563363504
neg,powered,YY1,TF ChIP-seq,14,47,0.2978723404255319,96,476,0.20168067226890757,1.6792929292929293,0.13399780935688677,0.29185824229787666,0.7711874109052648
neg,powered,H3K4me1,Histone ChIP-seq,36,47,0.7659574468085106,311,476,0.6533613445378151,1.7363344051446945,0.1453975022257258,0.31240814667419464,0.7538616566062202
neg,powered,REST,TF ChIP-seq,2,47,0.0425531914893617,6,476,0.012605042016806723,3.4814814814814814,0.15626338495824527,0.3269194501100131,1.9917446492761106
neg,powered,EP300,TF ChIP-seq,2,47,0.0425531914893617,6,476,0.012605042016806723,3.4814814814814814,0.15626338495824527,0.3269194501100131,1.9917446492761106
neg,powered,RBBP5,TF ChIP-seq,12,47,0.2553191489361702,81,476,0.17016806722689076,1.6719576719576719,0.16107120869455724,0.33260158678486496,0.772914800511757
neg,powered,ARID4B,TF ChIP-seq,7,47,0.14893617021276595,39,476,0.0819327731092437,1.9608974358974358,0.1694540719237122,0.33263206710950916,1.036399051266482
neg,powered,NR3C1,TF ChIP-seq,3,47,0.06382978723404255,13,476,0.0273109243697479,2.4283216783216783,0.16626959104174577,0.33263206710950916,1.4331595175532685
neg,powered,MYBL2,TF ChIP-seq,7,47,0.14893617021276595,39,476,0.0819327731092437,1.9608974358974358,0.1694540719237122,0.33263206710950916,1.036399051266482
neg,powered,H3T11ph,Histone ChIP-seq,3,47,0.06382978723404255,13,476,0.0273109243697479,2.4283216783216783,0.16626959104174577,0.33263206710950916,1.4331595175532685
neg,powered,ZNF121,TF ChIP-seq,7,47,0.14893617021276595,41,476,0.0861344537815126,1.8567073170731707,0.18004028925167032,0.34910251208555587,0.9585300699758337
