effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
pos,powered,SP2,TF ChIP-seq,1,29,0.034482758620689655,3,373,0.00804289544235925,4.404761904761905,0.2596721406747598,1.0,2.478047296804644
pos,powered,SP1,TF ChIP-seq,3,29,0.10344827586206896,22,373,0.058981233243967826,1.8409090909090908,0.410446595030893,1.0,1.0449622502372655
pos,powered,SOX6,TF ChIP-seq,5,29,0.1724137931034483,86,373,0.23056300268096513,0.6952519379844961,0.6454230903454934,1.0,-0.422488307282898
pos,powered,SNRNP70,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,SNIP1,TF ChIP-seq,1,29,0.034482758620689655,4,373,0.010723860589812333,3.294642857142857,0.313615627912026,1.0,2.111578039260253
pos,powered,SMARCE1,TF ChIP-seq,9,29,0.3103448275862069,73,373,0.19571045576407506,1.8493150684931507,0.15235802356037967,1.0,0.9219243447003229
pos,powered,SAFB,TF ChIP-seq,1,29,0.034482758620689655,10,373,0.02680965147453083,1.2964285714285715,0.5658841919691807,1.0,0.8655666176972485
pos,powered,SMARCC2,TF ChIP-seq,5,29,0.1724137931034483,39,373,0.10455764075067024,1.7841880341880343,0.22974709663515758,1.0,0.926803426986447
pos,powered,SMARCA5,TF ChIP-seq,3,29,0.10344827586206896,29,373,0.0777479892761394,1.3687002652519893,0.49414260310927294,1.0,0.6251515908368551
pos,powered,SMARCA4,TF ChIP-seq,8,29,0.27586206896551724,84,373,0.225201072386059,1.310657596371882,0.49877865303207647,1.0,0.4377381882552937
pos,powered,SMAD5,TF ChIP-seq,4,29,0.13793103448275862,30,373,0.08042895442359249,1.8293333333333333,0.29152653086681735,1.0,0.9909286107260306
pos,powered,SMAD4,TF ChIP-seq,7,29,0.2413793103448276,97,373,0.26005361930294907,0.9053420805998126,1.0,1.0,-0.08115714423605988
pos,powered,SMAD3,TF ChIP-seq,2,29,0.06896551724137931,24,373,0.064343163538874,1.0771604938271604,1.0,1.0,0.37500718262293103
pos,powered,SMAD1,TF ChIP-seq,3,29,0.10344827586206896,20,373,0.05361930294906166,2.0365384615384614,0.22509981924635578,1.0,1.18744886768572
pos,powered,SKIL,TF ChIP-seq,3,29,0.10344827586206896,65,373,0.1742627345844504,0.5467455621301776,0.4442389134054108,1.0,-0.6848618548936276
pos,powered,SIX5,TF ChIP-seq,0,29,0.0,6,373,0.0160857908847185,0.0,1.0,1.0,-0.06148232777920661
pos,powered,SIRT6,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,SIN3B,TF ChIP-seq,2,29,0.06896551724137931,15,373,0.040214477211796246,1.7679012345679013,0.35106781584122987,1.0,1.072201379677732
pos,powered,SIN3A,TF ChIP-seq,1,29,0.034482758620689655,23,373,0.06166219839142091,0.5434782608695652,1.0,1.0,-0.34924573111059964
pos,powered,SMARCB1,TF ChIP-seq,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,0.239447551903197,1.0,1.5188436102079865
pos,powered,TRIP13,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ADNP,TF ChIP-seq,3,29,0.10344827586206896,28,373,0.07506702412868632,1.4217032967032968,0.4803300227501382,1.0,0.6790863537179218
pos,powered,TSHZ1,TF ChIP-seq,0,29,0.0,7,373,0.01876675603217158,0.0,1.0,1.0,-0.2718642568365479
pos,powered,ZNF449,TF ChIP-seq,1,29,0.034482758620689655,13,373,0.03485254691689008,0.989010989010989,1.0,1.0,0.4910404336337684
pos,powered,ZNF445,TF ChIP-seq,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,0.239447551903197,1.0,1.5188436102079865
pos,powered,ZNF444,TF ChIP-seq,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,0.4938535334211557,1.0,1.1783372412585125
pos,powered,ZNF431,TF ChIP-seq,0,29,0.0,14,373,0.03753351206434316,0.0,0.6117097898588,1.0,-1.2507760840501154
pos,powered,ZNF41,TF ChIP-seq,1,29,0.034482758620689655,18,373,0.04825737265415549,0.7043650793650794,1.0,1.0,0.016324870546880078
pos,powered,ZNF407,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,ZNF398,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ZNF397,TF ChIP-seq,1,29,0.034482758620689655,11,373,0.029490616621983913,1.1753246753246753,0.5980820396236408,1.0,0.7303477154016985
pos,powered,ZNF395,TF ChIP-seq,6,29,0.20689655172413793,58,373,0.1554959785522788,1.416791604197901,0.43502407861076975,1.0,0.5769823418625993
pos,powered,ZNF384,TF ChIP-seq,4,29,0.13793103448275862,45,373,0.12064343163538874,1.1662222222222223,0.7680375516014819,1.0,0.34945457959445
pos,powered,ZNF354C,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ZNF511,TF ChIP-seq,2,29,0.06896551724137931,20,373,0.05361930294906166,1.3074074074074074,0.666768126437791,1.0,0.6485827815540179
pos,powered,ZNF354B,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,ZNF324,TF ChIP-seq,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,0.4938535334211557,1.0,1.1783372412585125
pos,powered,ZNF319,TF ChIP-seq,2,29,0.06896551724137931,10,373,0.02680965147453083,2.688888888888889,0.21170786777012415,1.0,1.6540625125035369
pos,powered,ZNF318,TF ChIP-seq,4,29,0.13793103448275862,27,373,0.07238605898123325,2.0503703703703704,0.26420504017888924,1.0,1.152851488083371
pos,powered,ZNF317,TF ChIP-seq,2,29,0.06896551724137931,19,373,0.05093833780160858,1.3801169590643274,0.6566844939001761,1.0,0.7248079797399706
pos,powered,ZNF316,TF ChIP-seq,6,29,0.20689655172413793,58,373,0.1554959785522788,1.416791604197901,0.43502407861076975,1.0,0.5769823418625993
pos,powered,ZNF311,TF ChIP-seq,1,29,0.034482758620689655,21,373,0.05630026809651475,0.5986394557823129,1.0,1.0,-0.21271282085952756
pos,powered,ZNF3,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,ZNF282,TF ChIP-seq,3,29,0.10344827586206896,37,373,0.09919571045576407,1.0478170478170479,1.0,1.0,0.24507847160884103
pos,powered,ZNF281,TF ChIP-seq,5,29,0.1724137931034483,99,373,0.26541554959785524,0.5765993265993266,0.3786462681578575,1.0,-0.6912405070163612
pos,powered,ZNF280A,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
pos,powered,ZNF263,TF ChIP-seq,3,29,0.10344827586206896,55,373,0.14745308310991956,0.6671328671328671,0.7831124161965132,1.0,-0.39983183659940075
pos,powered,ZNF347,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,ZNF512,TF ChIP-seq,1,29,0.034482758620689655,15,373,0.040214477211796246,0.8523809523809524,1.0,1.0,0.2837054848714441
pos,powered,ZNF518B,TF ChIP-seq,1,29,0.034482758620689655,2,373,0.005361930294906166,6.625,0.20164644359251122,1.0,2.9673627922076484
pos,powered,ZNF551,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,ZSCAN29,TF ChIP-seq,0,29,0.0,15,373,0.040214477211796246,0.0,0.6139972137771575,1.0,-1.3510100510468117
pos,powered,ZNF830,TF ChIP-seq,1,29,0.034482758620689655,15,373,0.040214477211796246,0.8523809523809524,1.0,1.0,0.2837054848714441
pos,powered,ZNF83,TF ChIP-seq,2,29,0.06896551724137931,32,373,0.08579088471849866,0.7893518518518519,1.0,1.0,-0.06605766337566125
pos,powered,ZNF79,TF ChIP-seq,0,29,0.0,10,373,0.02680965147453083,0.0,1.0,1.0,-0.7691489182210072
pos,powered,ZNF785,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
pos,powered,ZNF780A,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ZNF77,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
pos,powered,ZNF766,TF ChIP-seq,3,29,0.10344827586206896,52,373,0.13941018766756033,0.7122781065088757,0.7816613736563428,1.0,-0.30613612284377034
pos,powered,ZNF764,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ZNF76,TF ChIP-seq,1,29,0.034482758620689655,23,373,0.06166219839142091,0.5434782608695652,1.0,1.0,-0.34924573111059964
pos,powered,ZNF75A,TF ChIP-seq,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,0.4938535334211557,1.0,1.1783372412585125
pos,powered,ZNF740,TF ChIP-seq,0,29,0.0,19,373,0.05093833780160858,0.0,0.3823935421856215,1.0,-1.6984034509845733
pos,powered,ZNF707,TF ChIP-seq,0,29,0.0,9,373,0.024128686327077747,0.0,1.0,1.0,-0.6207955584784897
pos,powered,ZNF699,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ZNF696,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,ZNF695,TF ChIP-seq,0,29,0.0,9,373,0.024128686327077747,0.0,1.0,1.0,-0.6207955584784897
pos,powered,ZNF668,TF ChIP-seq,0,29,0.0,13,373,0.03485254691689008,0.0,0.6114793049695191,1.0,-1.1436751022844873
pos,powered,ZNF644,TF ChIP-seq,2,29,0.06896551724137931,31,373,0.08310991957104558,0.8172043010752689,1.0,1.0,-0.01675136428932463
pos,powered,ZNF639,TF ChIP-seq,1,29,0.034482758620689655,12,373,0.032171581769437,1.0744047619047619,1.0,1.0,0.6060681337328075
pos,powered,ZNF609,TF ChIP-seq,1,29,0.034482758620689655,9,373,0.024128686327077747,1.4444444444444444,0.5312027637793909,1.0,1.013919977439766
