cellset,term_name,experiment,assay,target,investigated_as,biosample_summary,lab,n_audit_error,n_audit_notcompliant,n_audit_warning,endogenous_tag,keep,exclude_reason,file,output_type,preferred_default,file_size,md5sum,href
iPSC_ESC,WTC11,ENCSR181ELQ,TF ChIP-seq,OVOL2,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens OVOL2,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF581WFU,IDR thresholded peaks,True,6267,38d4cefd3ebd32a2939ab9ca572873e6,https://www.encodeproject.org/files/ENCFF581WFU/@@download/ENCFF581WFU.bed.gz
iPSC_ESC,WTC11,ENCSR568LRK,TF ChIP-seq,JAZF1,cofactor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens JAZF1,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF955OZK,IDR thresholded peaks,True,3902,ea6af7412b260b2dfbea7f23b32cee9a,https://www.encodeproject.org/files/ENCFF955OZK/@@download/ENCFF955OZK.bed.gz
iPSC_ESC,WTC11,ENCSR027BEE,TF ChIP-seq,CDX4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens CDX4,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF371MSO,IDR thresholded peaks,True,10415,e1fed52f0c270f5e5e45250bf102bf76,https://www.encodeproject.org/files/ENCFF371MSO/@@download/ENCFF371MSO.bed.gz
iPSC_ESC,WTC11,ENCSR288NNJ,TF ChIP-seq,ZNF416,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF416,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF717CPE,IDR thresholded peaks,True,87200,a720ba2cd3a327a9dcd456491e186a27,https://www.encodeproject.org/files/ENCFF717CPE/@@download/ENCFF717CPE.bed.gz
iPSC_ESC,WTC11,ENCSR807VQT,TF ChIP-seq,ZMAT4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZMAT4,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF092WKT,IDR thresholded peaks,True,40272,57c23d0a2492cde31fa9a81f9070f2e9,https://www.encodeproject.org/files/ENCFF092WKT/@@download/ENCFF092WKT.bed.gz
iPSC_ESC,WTC11,ENCSR547WSB,TF ChIP-seq,TRERF1,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TRERF1,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF752MWG,IDR thresholded peaks,True,21600,595f26ddac1c4368870e32844cd4caf8,https://www.encodeproject.org/files/ENCFF752MWG/@@download/ENCFF752MWG.bed.gz
iPSC_ESC,WTC11,ENCSR422ODX,TF ChIP-seq,ZNF396,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF396,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF636EFK,IDR thresholded peaks,True,19145,d955e9cb86a720d08680ac4e8cae4b31,https://www.encodeproject.org/files/ENCFF636EFK/@@download/ENCFF636EFK.bed.gz
iPSC_ESC,WTC11,ENCSR264OKN,TF ChIP-seq,E2F4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens E2F4,"Richard Myers, HAIB",0,0,9,3xFLAG,True,,ENCFF592JBT,IDR thresholded peaks,True,85651,87109916a6a428a4b360cb3f31670cba,https://www.encodeproject.org/files/ENCFF592JBT/@@download/ENCFF592JBT.bed.gz
iPSC_ESC,WTC11,ENCSR373KKV,TF ChIP-seq,ZNF138,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF138,"Richard Myers, HAIB",0,0,7,3xFLAG,True,,ENCFF270TFX,conservative IDR thresholded peaks,True,69468,00ac55fa45a79f165802e4847ba1bac7,https://www.encodeproject.org/files/ENCFF270TFX/@@download/ENCFF270TFX.bed.gz
iPSC_ESC,WTC11,ENCSR115QIT,TF ChIP-seq,ZKSCAN8,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZKSCAN8,"Richard Myers, HAIB",0,0,3,3xFLAG,True,,ENCFF416MZE,IDR thresholded peaks,True,66006,9ecfaa54562e6491e9d491cfac65acb7,https://www.encodeproject.org/files/ENCFF416MZE/@@download/ENCFF416MZE.bed.gz
iPSC_ESC,WTC11,ENCSR245QUM,TF ChIP-seq,NFE2L1,cofactor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens NFE2L1,"Richard Myers, HAIB",0,0,1,3xFLAG,True,,ENCFF954PAC,IDR thresholded peaks,True,187920,967f84756cc624eff752163fa161a369,https://www.encodeproject.org/files/ENCFF954PAC/@@download/ENCFF954PAC.bed.gz
iPSC_ESC,WTC11,ENCSR561YGS,TF ChIP-seq,GABPB1,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens GABPB1,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF024GMY,IDR thresholded peaks,True,470870,a896dec9a2e7ab83669ac357be6df79d,https://www.encodeproject.org/files/ENCFF024GMY/@@download/ENCFF024GMY.bed.gz
iPSC_ESC,WTC11,ENCSR987FPY,TF ChIP-seq,ATF6,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ATF6,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF953GZH,IDR thresholded peaks,True,12374,267bbe8eeb3b1eb1535ac7a38b0b2c8d,https://www.encodeproject.org/files/ENCFF953GZH/@@download/ENCFF953GZH.bed.gz
iPSC_ESC,WTC11,ENCSR579RFH,TF ChIP-seq,SMAD3,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD3,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF580MYL,IDR thresholded peaks,True,132772,70ff80d202f8adba982a84f49395d442,https://www.encodeproject.org/files/ENCFF580MYL/@@download/ENCFF580MYL.bed.gz
iPSC_ESC,WTC11,ENCSR717QWW,TF ChIP-seq,ZNF425,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF425,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF992ZXB,conservative IDR thresholded peaks,True,41783,ea673a8009de7be20fae709e60bf5d94,https://www.encodeproject.org/files/ENCFF992ZXB/@@download/ENCFF992ZXB.bed.gz
iPSC_ESC,WTC11,ENCSR284SMX,TF ChIP-seq,PREB,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens PREB,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF365TGJ,IDR thresholded peaks,True,51135,d1f0060128085be1cf8d61ba4af552c1,https://www.encodeproject.org/files/ENCFF365TGJ/@@download/ENCFF365TGJ.bed.gz
iPSC_ESC,WTC11,ENCSR034IND,TF ChIP-seq,ZNF232,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF232,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF641XDM,IDR thresholded peaks,True,172568,9c238d8659716ffa3d1b16ad0e352bb5,https://www.encodeproject.org/files/ENCFF641XDM/@@download/ENCFF641XDM.bed.gz
iPSC_ESC,WTC11,ENCSR127NBZ,TF ChIP-seq,ERG,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ERG,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF910CYH,IDR thresholded peaks,True,61739,99314a5d5d990fb8372170950d61caec,https://www.encodeproject.org/files/ENCFF910CYH/@@download/ENCFF910CYH.bed.gz
iPSC_ESC,WTC11,ENCSR004HEA,TF ChIP-seq,OTX2,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens OTX2,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF200AEP,conservative IDR thresholded peaks,True,95786,5f12bb1a157457390f7e4789fe69ac01,https://www.encodeproject.org/files/ENCFF200AEP/@@download/ENCFF200AEP.bed.gz
iPSC_ESC,WTC11,ENCSR623TZE,TF ChIP-seq,SMAD4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD4,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF126SGU,IDR thresholded peaks,True,54417,da457410c249c67a5ba4d6c2d571e081,https://www.encodeproject.org/files/ENCFF126SGU/@@download/ENCFF126SGU.bed.gz
iPSC_ESC,WTC11,ENCSR803FIV,TF ChIP-seq,MXD4,cofactor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens MXD4,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF519ZDH,IDR thresholded peaks,True,12518,143df31786e512761473a9338533bb1a,https://www.encodeproject.org/files/ENCFF519ZDH/@@download/ENCFF519ZDH.bed.gz
iPSC_ESC,WTC11,ENCSR285HHZ,TF ChIP-seq,TEAD4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TEAD4,"Richard Myers, HAIB",0,0,3,3xFLAG,True,,ENCFF602FXL,IDR thresholded peaks,True,90595,4e145d1ccaef5cb40773ff883a5d9b9b,https://www.encodeproject.org/files/ENCFF602FXL/@@download/ENCFF602FXL.bed.gz
iPSC_ESC,WTC11,ENCSR281VWZ,TF ChIP-seq,GTF2I,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens GTF2I,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF848ADM,conservative IDR thresholded peaks,True,142733,a1e9666b3251f3f9bcf79fa04467992c,https://www.encodeproject.org/files/ENCFF848ADM/@@download/ENCFF848ADM.bed.gz
iPSC_ESC,WTC11,ENCSR762LIP,TF ChIP-seq,AR,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens AR,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF414STO,IDR thresholded peaks,True,61414,3505f19c8ec70b5105564a407c563fa4,https://www.encodeproject.org/files/ENCFF414STO/@@download/ENCFF414STO.bed.gz
iPSC_ESC,WTC11,ENCSR096OUP,TF ChIP-seq,NFATC4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens NFATC4,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF230EPT,IDR thresholded peaks,True,58217,8c7e08d47195a86b9b4f20da178be1ff,https://www.encodeproject.org/files/ENCFF230EPT/@@download/ENCFF230EPT.bed.gz
iPSC_ESC,WTC11,ENCSR742DAU,TF ChIP-seq,HMGA2,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens HMGA2,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF614IHQ,IDR thresholded peaks,True,500916,cc1ab8502d2f81f6ddd41b3fc034644c,https://www.encodeproject.org/files/ENCFF614IHQ/@@download/ENCFF614IHQ.bed.gz
iPSC_ESC,WTC11,ENCSR261EBV,TF ChIP-seq,AFF4,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens AFF4,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF835WQS,IDR thresholded peaks,True,74891,67e5d0eda69284152255a646b3870ccc,https://www.encodeproject.org/files/ENCFF835WQS/@@download/ENCFF835WQS.bed.gz
iPSC_ESC,WTC11,ENCSR859ZAC,TF ChIP-seq,MYBL2,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens MYBL2,"Richard Myers, HAIB",0,0,7,3xFLAG,True,,ENCFF946KCK,IDR thresholded peaks,True,207529,be478823e35421818f297c68c28a55a6,https://www.encodeproject.org/files/ENCFF946KCK/@@download/ENCFF946KCK.bed.gz
iPSC_ESC,WTC11,ENCSR373ZOY,TF ChIP-seq,MLX,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens MLX,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF269CPF,IDR thresholded peaks,True,40816,ccd900e79a84dd970fead957c88267b5,https://www.encodeproject.org/files/ENCFF269CPF/@@download/ENCFF269CPF.bed.gz
iPSC_ESC,WTC11,ENCSR879YNX,TF ChIP-seq,ATF3,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ATF3,"Richard Myers, HAIB",0,0,3,3xFLAG,True,,ENCFF887NWU,conservative IDR thresholded peaks,True,27978,1e39baa53ccb7d058a11fd7e10031523,https://www.encodeproject.org/files/ENCFF887NWU/@@download/ENCFF887NWU.bed.gz
iPSC_ESC,WTC11,ENCSR023IPQ,TF ChIP-seq,PRRX2,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens PRRX2,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF728JNA,IDR thresholded peaks,True,65746,14d63920dc0f6a21bebac6b41425ed8a,https://www.encodeproject.org/files/ENCFF728JNA/@@download/ENCFF728JNA.bed.gz
iPSC_ESC,WTC11,ENCSR753PPY,TF ChIP-seq,TCF7,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TCF7,"Richard Myers, HAIB",0,0,8,3xFLAG,True,,ENCFF032CCV,IDR thresholded peaks,True,64748,a0a817c4a91cb7265de068bec04a12eb,https://www.encodeproject.org/files/ENCFF032CCV/@@download/ENCFF032CCV.bed.gz
iPSC_ESC,WTC11,ENCSR508NBY,TF ChIP-seq,TOX4,transcription factor,"Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TOX4, (insertion) using TALEN inserting M. musculus Neurog2","Michael Snyder, Stanford",0,0,5,eGFP,False,"perturbing GM: purpose=expression,method=TALEN,target=?",ENCFF384CBC,IDR thresholded peaks,True,18381,517400e6e052cb92a46fe3149d535c71,https://www.encodeproject.org/files/ENCFF384CBC/@@download/ENCFF384CBC.bed.gz
iPSC_ESC,WTC11,ENCSR700LFA,TF ChIP-seq,CREB1,transcription factor,Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens CREB1,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF403FJH,IDR thresholded peaks,True,88717,034f472a72c1f8545497cd6b0fec0749,https://www.encodeproject.org/files/ENCFF403FJH/@@download/ENCFF403FJH.bed.gz
iPSC_ESC,WTC11,ENCSR146DPQ,Mint-ChIP-seq,H3K27ac,histone;narrow histone mark,Homo sapiens WTC11,"Bradley Bernstein, Broad",0,0,3,,True,,ENCFF655PNM,pseudoreplicated peaks,True,6229904,59ffdb2a778013f87bef4fb0c3363888,https://www.encodeproject.org/files/ENCFF655PNM/@@download/ENCFF655PNM.bed.gz
iPSC_ESC,WTC11,ENCSR987PGG,Mint-ChIP-seq,H3K9me3,histone;broad histone mark,Homo sapiens WTC11,"Bradley Bernstein, Broad",0,0,3,,True,,ENCFF108GEU,pseudoreplicated peaks,True,9151138,6c075acc35430eb780509e557ae88b95,https://www.encodeproject.org/files/ENCFF108GEU/@@download/ENCFF108GEU.bed.gz
iPSC_ESC,WTC11,ENCSR356QPN,Mint-ChIP-seq,H3K36me3,histone;broad histone mark,Homo sapiens WTC11,"Bradley Bernstein, Broad",0,0,3,,True,,ENCFF281TUY,pseudoreplicated peaks,True,9285129,b84c69daa204a2e1031dbe81e57171aa,https://www.encodeproject.org/files/ENCFF281TUY/@@download/ENCFF281TUY.bed.gz
iPSC_ESC,WTC11,ENCSR473GYW,Mint-ChIP-seq,H3K4me1,histone;broad histone mark,Homo sapiens WTC11,"Bradley Bernstein, Broad",0,0,3,,True,,ENCFF199JTJ,pseudoreplicated peaks,True,10797137,516224eaaec30f8ecffeb92ecfd03b90,https://www.encodeproject.org/files/ENCFF199JTJ/@@download/ENCFF199JTJ.bed.gz
iPSC_ESC,WTC11,ENCSR418YEV,Mint-ChIP-seq,H3K27me3,histone;broad histone mark,Homo sapiens WTC11,"Bradley Bernstein, Broad",0,0,11,,True,,ENCFF801DJK,pseudoreplicated peaks,True,3512183,b1f0358c4db34fc0d96d4df965fa572e,https://www.encodeproject.org/files/ENCFF801DJK/@@download/ENCFF801DJK.bed.gz
iPSC_ESC,WTC11,ENCSR549BTS,Mint-ChIP-seq,H3K4me3,histone;narrow histone mark,Homo sapiens WTC11,"Bradley Bernstein, Broad",0,0,9,,True,,ENCFF602PJG,pseudoreplicated peaks,True,1862586,8fa4fcac7e868ce3978fc68b3676090c,https://www.encodeproject.org/files/ENCFF602PJG/@@download/ENCFF602PJG.bed.gz
iPSC_ESC,H1,ENCSR000ECF,TF ChIP-seq,RFX5,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF062WBN,optimal IDR thresholded peaks,True,43422,7417b8d5ef128ebb9612050dcda350e9,https://www.encodeproject.org/files/ENCFF062WBN/@@download/ENCFF062WBN.bed.gz
iPSC_ESC,H1,ENCSR000EUO,TF ChIP-seq,CTBP2,cofactor,Homo sapiens H1,"Peggy Farnham, USC",0,3,8,,True,,ENCFF482FLE,optimal IDR thresholded peaks,True,154307,c194e676642456af60b15be219fee3c9,https://www.encodeproject.org/files/ENCFF482FLE/@@download/ENCFF482FLE.bed.gz
iPSC_ESC,H1,ENCSR000EUN,TF ChIP-seq,ZNF274,transcription factor,Homo sapiens H1,"Peggy Farnham, USC",1,0,9,,True,,ENCFF943NOT,optimal IDR thresholded peaks,True,25123,9aeebb6c94faeda4fc0a3408ec829fa1,https://www.encodeproject.org/files/ENCFF943NOT/@@download/ENCFF943NOT.bed.gz
iPSC_ESC,H1,ENCSR000BIV,TF ChIP-seq,SRF,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,10,,True,,ENCFF345IDL,optimal IDR thresholded peaks,True,97696,42c991348384d45a505fa2cf2a6e35ff,https://www.encodeproject.org/files/ENCFF345IDL/@@download/ENCFF345IDL.bed.gz
iPSC_ESC,H1,ENCSR000EBP,TF ChIP-seq,GTF2F1,RNA polymerase complex,Homo sapiens H1,"Michael Snyder, Stanford",0,0,10,,True,,ENCFF493PRB,optimal IDR thresholded peaks,True,77391,abdfbf0352aa633ace1fd3e2d5383d54,https://www.encodeproject.org/files/ENCFF493PRB/@@download/ENCFF493PRB.bed.gz
iPSC_ESC,H1,ENCSR000BKP,TF ChIP-seq,JUND,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,2,9,,True,,ENCFF646IUA,optimal IDR thresholded peaks,True,248403,4e5987a810e7796cf5e42c219da30108,https://www.encodeproject.org/files/ENCFF646IUA/@@download/ENCFF646IUA.bed.gz
iPSC_ESC,H1,ENCSR000BHM,TF ChIP-seq,REST,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,5,,True,,ENCFF403CAJ,optimal IDR thresholded peaks,True,280001,9f84b13c5eb67b5b9b2abc6d136f1972,https://www.encodeproject.org/files/ENCFF403CAJ/@@download/ENCFF403CAJ.bed.gz
iPSC_ESC,H1,ENCSR000ECC,TF ChIP-seq,NRF1,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,9,,True,,ENCFF407IVS,optimal IDR thresholded peaks,True,87390,d947727aba48694e2b48c19dae2912f5,https://www.encodeproject.org/files/ENCFF407IVS/@@download/ENCFF407IVS.bed.gz
iPSC_ESC,H1,ENCSR000EUP,TF ChIP-seq,MAX,transcription factor,Homo sapiens H1,"Peggy Farnham, USC",2,2,3,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF762LKG,optimal IDR thresholded peaks,True,94385,f43f8ec35061a85fbc5fd880e790ead4,https://www.encodeproject.org/files/ENCFF762LKG/@@download/ENCFF762LKG.bed.gz
iPSC_ESC,H1,ENCSR000AVA,TF ChIP-seq,CHD7,transcription factor,Homo sapiens H1,"Bradley Bernstein, Broad",0,1,9,,True,,ENCFF658SXI,optimal IDR thresholded peaks,True,122072,1ee91329fad981f8122dadc318d79650,https://www.encodeproject.org/files/ENCFF658SXI/@@download/ENCFF658SXI.bed.gz
iPSC_ESC,H1,ENCSR000BJW,TF ChIP-seq,RXRA,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,1,6,,True,,ENCFF430SIE,optimal IDR thresholded peaks,True,35762,9f0108ecc1dd2dd7c60219069f22a2a3,https://www.encodeproject.org/files/ENCFF430SIE/@@download/ENCFF430SIE.bed.gz
iPSC_ESC,H1,ENCSR000ATR,TF ChIP-seq,SAP30,chromatin remodeler;cofactor,Homo sapiens H1,"Bradley Bernstein, Broad",0,3,6,,True,,ENCFF193TFR,optimal IDR thresholded peaks,True,160361,5c428d1abecb23e07637338356033dde,https://www.encodeproject.org/files/ENCFF193TFR/@@download/ENCFF193TFR.bed.gz
iPSC_ESC,H1,ENCSR000AVB,TF ChIP-seq,HDAC2,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,7,,True,,ENCFF497YNJ,optimal IDR thresholded peaks,True,319510,c899549e2edc5d667677c100b4908080,https://www.encodeproject.org/files/ENCFF497YNJ/@@download/ENCFF497YNJ.bed.gz
iPSC_ESC,H1,ENCSR000ATQ,TF ChIP-seq,HDAC6,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,6,,True,,ENCFF802HUU,IDR thresholded peaks,True,3259,2699038a4b552d45a9d31548e1a3c243,https://www.encodeproject.org/files/ENCFF802HUU/@@download/ENCFF802HUU.bed.gz
iPSC_ESC,H1,ENCSR000EBZ,TF ChIP-seq,JUND,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,10,,True,,ENCFF443HNU,optimal IDR thresholded peaks,True,237702,b507ee46a549c51ca139b12f285e9515,https://www.encodeproject.org/files/ENCFF443HNU/@@download/ENCFF443HNU.bed.gz
iPSC_ESC,H1,ENCSR000DLI,TF ChIP-seq,MYC,transcription factor,Homo sapiens H1,"Vishwanath Iyer, UTA",0,2,3,,True,,ENCFF049SMR,IDR thresholded peaks,True,159,2ffaf2f242e9fe88c69f7060e62d583a,https://www.encodeproject.org/files/ENCFF049SMR/@@download/ENCFF049SMR.bed.gz
iPSC_ESC,H1,ENCSR000BKD,TF ChIP-seq,YY1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,7,,True,,ENCFF509GYP,optimal IDR thresholded peaks,True,425257,60a16f0e4b44bad618dd6a05511bde2d,https://www.encodeproject.org/files/ENCFF509GYP/@@download/ENCFF509GYP.bed.gz
iPSC_ESC,H1,ENCSR000BLD,TF ChIP-seq,RAD21,cohesin,Homo sapiens H1,"Richard Myers, HAIB",0,0,8,,True,,ENCFF060IVS,optimal IDR thresholded peaks,True,1187766,a8c72827b71b341202ede8867c201a8b,https://www.encodeproject.org/files/ENCFF060IVS/@@download/ENCFF060IVS.bed.gz
iPSC_ESC,H1,ENCSR000ASY,TF ChIP-seq,EZH2,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,1,12,,True,,ENCFF414CAB,IDR thresholded peaks,True,333775,2a5bbe3c257fe3ac222d41899e861ce4,https://www.encodeproject.org/files/ENCFF414CAB/@@download/ENCFF414CAB.bed.gz
iPSC_ESC,H1,ENCSR000BQG,TF ChIP-seq,SP2,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,7,,True,,ENCFF309QRC,IDR thresholded peaks,True,41772,311e63beaf63314eefd174f6a749b8c3,https://www.encodeproject.org/files/ENCFF309QRC/@@download/ENCFF309QRC.bed.gz
iPSC_ESC,H1,ENCSR000BMJ,TF ChIP-seq,BCL11A,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,4,,True,,ENCFF262EKX,IDR thresholded peaks,True,15500,de8c9ccce37c5196f185be38e3e30911,https://www.encodeproject.org/files/ENCFF262EKX/@@download/ENCFF262EKX.bed.gz
iPSC_ESC,H1,ENCSR000BIW,TF ChIP-seq,GABPA,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,1,6,,True,,ENCFF225GFQ,optimal IDR thresholded peaks,True,162870,1b76a66a073593c6aa559fcbadc5560c,https://www.encodeproject.org/files/ENCFF225GFQ/@@download/ENCFF225GFQ.bed.gz
iPSC_ESC,H1,ENCSR000EBY,TF ChIP-seq,MYC,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,13,,True,,ENCFF392JJN,optimal IDR thresholded peaks,True,121090,2eb2174f94c3d036591290de643646ff,https://www.encodeproject.org/files/ENCFF392JJN/@@download/ENCFF392JJN.bed.gz
iPSC_ESC,H1,ENCSR000BJA,TF ChIP-seq,EGR1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,4,,True,,ENCFF477ANT,optimal IDR thresholded peaks,True,205541,29679d804ec39d878f61ec037a69b2b7,https://www.encodeproject.org/files/ENCFF477ANT/@@download/ENCFF477ANT.bed.gz
iPSC_ESC,H1,ENCSR000ECB,TF ChIP-seq,TBP,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,7,,True,,ENCFF748YXF,optimal IDR thresholded peaks,True,400085,d91c6161ca0615e10045d7408ea25edb,https://www.encodeproject.org/files/ENCFF748YXF/@@download/ENCFF748YXF.bed.gz
iPSC_ESC,H1,ENCSR000BQV,TF ChIP-seq,SP4,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,3,,True,,ENCFF257FUV,IDR thresholded peaks,True,138857,fb832c8e033746379c5dbc8c6a14a181,https://www.encodeproject.org/files/ENCFF257FUV/@@download/ENCFF257FUV.bed.gz
iPSC_ESC,H1,ENCSR000BLU,TF ChIP-seq,TAF7,RNA polymerase complex,Homo sapiens H1,"Richard Myers, HAIB",0,0,9,,True,,ENCFF243PSJ,optimal IDR thresholded peaks,True,268805,7ca8e296ed81a8ede4969ea54007a197,https://www.encodeproject.org/files/ENCFF243PSJ/@@download/ENCFF243PSJ.bed.gz
iPSC_ESC,H1,ENCSR000BIR,TF ChIP-seq,SP1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,4,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF500JFI,optimal IDR thresholded peaks,True,364303,90cc3b9e4c87a99cafe7098f1a5b1843,https://www.encodeproject.org/files/ENCFF500JFI/@@download/ENCFF500JFI.bed.gz
iPSC_ESC,H1,ENCSR000BSN,TF ChIP-seq,CREB1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,1,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF978KGB,IDR thresholded peaks,True,358032,fc8296ce9b1cd964d7b121db26f0d5a9,https://www.encodeproject.org/files/ENCFF978KGB/@@download/ENCFF978KGB.bed.gz
iPSC_ESC,H1,ENCSR000EBR,TF ChIP-seq,MXI1,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,4,,True,,ENCFF727RNJ,IDR thresholded peaks,True,133509,4c073d6fcdff7e42a35ff630c517ca95,https://www.encodeproject.org/files/ENCFF727RNJ/@@download/ENCFF727RNJ.bed.gz
iPSC_ESC,H1,ENCSR000ECE,TF ChIP-seq,RAD21,cohesin,Homo sapiens H1,"Michael Snyder, Stanford",0,0,7,,True,,ENCFF255FRL,optimal IDR thresholded peaks,True,1035891,a6672d55836af7a7a3593d0af32917e0,https://www.encodeproject.org/files/ENCFF255FRL/@@download/ENCFF255FRL.bed.gz
iPSC_ESC,H1,ENCSR000BMT,TF ChIP-seq,NANOG,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,3,5,,True,,ENCFF794GVQ,optimal IDR thresholded peaks,True,139159,7d86f995b39984be80c7f701ba3f671e,https://www.encodeproject.org/files/ENCFF794GVQ/@@download/ENCFF794GVQ.bed.gz
